text,iteration_id,whicon_vote,blalib_vote
"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence",35,1.0,0
"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence",36,1.0,0
"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence",37,1.0,0
"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence",38,0.0,0
"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence",39,1.0,1
"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence",40,1.0,1
"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence",41,1.0,1
"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence",42,0.0,0
"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence",43,1.0,1
"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence",44,2.0,1
"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence",45,1.0,0
"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence",46,1.0,0
"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence",47,1.0,0
"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence",48,1.0,0
"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence",49,1.0,0
"Why did I click on your profile? You gave no source anyway, you just are a hateful human being. Good grief. You have been given sources by others disproving your statements, but no you didn't, once you cited the hatesub GC, that is used only to missrepresent Transgender people and to deny their existence",50,1.0,0
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,1,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,2,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,3,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,4,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,5,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,6,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,7,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,8,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,9,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,10,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,11,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,12,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,13,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,14,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,15,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,16,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,17,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,18,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,19,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,20,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,21,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,22,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,23,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,24,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,25,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,26,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,27,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,28,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,29,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,30,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,31,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,32,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,33,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,34,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,35,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,36,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,37,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,38,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,39,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,40,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,41,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,42,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,43,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,44,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,45,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,46,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,47,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,48,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,49,2.0,2
ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,50,2.0,2
